start_time,trip_count
"8/26/2014 2",1
"8/26/2014 20",28
"8/26/2014 21",28
"8/26/2014 22",26
"8/26/2014 23",9
"8/26/2014 4",1
"8/26/2014 5",6
"8/26/2014 6",32
"8/26/2014 7",131
"8/26/2014 8",202
"8/26/2014 9",127
"8/26/2015 0",2
"8/26/2015 1",4
"8/26/2015 10",51
"8/26/2015 11",51
"8/26/2015 12",42
"8/26/2015 13",53
"8/26/2015 14",33
"8/26/2015 15",67
"8/26/2015 16",131
"8/26/2015 17",199
"8/26/2015 18",139
"8/26/2015 19",67
"8/26/2015 20",29
"8/26/2015 21",27
"8/26/2015 22",17
"8/26/2015 23",11
"8/26/2015 4",2
"8/26/2015 5",9
"8/26/2015 6",38
"8/26/2015 7",122
"8/26/2015 8",221
"8/26/2015 9",150
"8/27/2014 0",1
"8/27/2014 1",4
"8/27/2014 10",62
"8/27/2014 11",58
"8/27/2014 12",59
"8/27/2014 13",52
"8/27/2014 14",44
"8/27/2014 15",70
"8/27/2014 16",140
"8/27/2014 17",193
"8/27/2014 18",150
"8/27/2014 19",69
"8/27/2014 2",1
"8/27/2014 20",30
"8/27/2014 21",14
"8/27/2014 22",20
"8/27/2014 23",6
"8/27/2014 3",3
"8/27/2014 4",2
"8/27/2014 5",5
"8/27/2014 6",34
"8/27/2014 7",101
"8/27/2014 8",195
"8/27/2014 9",166
"8/27/2015 0",1
"8/27/2015 1",1
"8/27/2015 10",43
"8/27/2015 11",67
"8/27/2015 12",66
"8/27/2015 13",52
"8/27/2015 14",50
"8/27/2015 15",73
"8/27/2015 16",123
"8/27/2015 17",187
"8/27/2015 18",114
"8/27/2015 19",61
"8/27/2015 2",1
"8/27/2015 20",22
"8/27/2015 21",25
"8/27/2015 22",16
"8/27/2015 23",8
"8/27/2015 3",1
"8/27/2015 4",1
"8/27/2015 5",13
"8/27/2015 6",34
"8/27/2015 7",104
"8/27/2015 8",224
"8/27/2015 9",156
"8/28/2014 0",5
"8/28/2014 10",63
"8/28/2014 11",58
"8/28/2014 12",63
"8/28/2014 13",55
"8/28/2014 14",36
"8/28/2014 15",74
"8/28/2014 16",109
"8/28/2014 17",168
"8/28/2014 18",131
"8/28/2014 19",56
"8/28/2014 20",27
"8/28/2014 21",21
"8/28/2014 22",7
"8/28/2014 23",2
"8/28/2014 4",2
"8/28/2014 5",7
"8/28/2014 6",29
"8/28/2014 7",107
"8/28/2014 8",183
"8/28/2014 9",137
"8/28/2015 0",1
"8/28/2015 1",2
"8/28/2015 10",42
"8/28/2015 11",46
"8/28/2015 12",43
"8/28/2015 13",46
"8/28/2015 14",32
"8/28/2015 15",63
"8/28/2015 16",133
"8/28/2015 17",167
"8/28/2015 18",89
"8/28/2015 19",31
"8/28/2015 20",21
"8/28/2015 21",12
"8/28/2015 22",9
"8/28/2015 23",5
"8/28/2015 4",2
"8/28/2015 5",6
"8/28/2015 6",26
"8/28/2015 7",111
"8/28/2015 8",197
"8/28/2015 9",136
"8/29/2013 10",14
"8/29/2013 11",42
"8/29/2013 12",120
"8/29/2013 13",87
"8/29/2013 14",50
"8/29/2013 15",62
"8/29/2013 16",61
"8/29/2013 17",88
"8/29/2013 18",68
"8/29/2013 19",59
"8/29/2013 20",36
"8/29/2013 21",25
"8/29/2013 22",20
"8/29/2013 23",4
"8/29/2013 9",12
"8/29/2014 0",2
"8/29/2014 10",39
"8/29/2014 11",55
"8/29/2014 12",75
"8/29/2014 13",56
"8/29/2014 14",60
"8/29/2014 15",87
"8/29/2014 16",118
"8/29/2014 17",140
"8/29/2014 18",97
"8/29/2014 19",50
"8/29/2014 20",9
"8/29/2014 21",12
"8/29/2014 22",13
"8/29/2014 23",7
"8/29/2014 3",4
"8/29/2014 4",1
"8/29/2014 5",8
"8/29/2014 6",15
"8/29/2014 7",95
"8/29/2014 8",176
"8/29/2014 9",133
"8/29/2015 0",4
"8/29/2015 1",6
"8/29/2015 10",23
"8/29/2015 11",32
"8/29/2015 12",50
"8/29/2015 13",26
"8/29/2015 14",26
"8/29/2015 15",24
"8/29/2015 16",24
"8/29/2015 17",36
"8/29/2015 18",21
"8/29/2015 19",12
"8/29/2015 2",1
"8/29/2015 20",6
"8/29/2015 21",5
"8/29/2015 22",7
"8/29/2015 23",2
"8/29/2015 5",1
"8/29/2015 6",2
"8/29/2015 7",6
"8/29/2015 8",11
"8/29/2015 9",17
"8/3/2014 0",5
"8/3/2014 1",5
"8/3/2014 10",24
"8/3/2014 11",32
"8/3/2014 12",38
"8/3/2014 13",28
"8/3/2014 14",28
"8/3/2014 15",28
"8/3/2014 16",35
"8/3/2014 17",37
"8/3/2014 18",20
"8/3/2014 19",16
"8/3/2014 20",23
"8/3/2014 21",5
"8/3/2014 22",10
"8/3/2014 23",9
"8/3/2014 3",1
"8/3/2014 4",1
"8/3/2014 7",3
"8/3/2014 8",3
"8/3/2014 9",14
"8/3/2015 0",2
"8/3/2015 10",47
"8/3/2015 11",34
"8/3/2015 12",41
"8/3/2015 13",37
"8/3/2015 14",23
"8/3/2015 15",54
"8/3/2015 16",129
"8/3/2015 17",196
"8/3/2015 18",120
"8/3/2015 19",62
"8/3/2015 20",28
"8/3/2015 21",18
"8/3/2015 22",5
"8/3/2015 23",6
"8/3/2015 3",1
"8/3/2015 4",4
"8/3/2015 5",8
"8/3/2015 6",31
"8/3/2015 7",102
"8/3/2015 8",207
"8/3/2015 9",128
"8/30/2013 0",1
"8/30/2013 1",1
"8/30/2013 10",42
"8/30/2013 11",34
"8/30/2013 12",84
"8/30/2013 13",59
"8/30/2013 14",54
"8/30/2013 15",51
"8/30/2013 16",60
"8/30/2013 17",54
"8/30/2013 18",72
"8/30/2013 19",50
"8/30/2013 2",2
"8/30/2013 20",16
"8/30/2013 21",19
"8/30/2013 22",13
"8/30/2013 23",11
"8/30/2013 3",1
"8/30/2013 5",2
"8/30/2013 6",8
"8/30/2013 7",14
"8/30/2013 8",36
"8/30/2013 9",30
"8/30/2014 1",2
"8/30/2014 10",40
"8/30/2014 11",44
"8/30/2014 12",49
"8/30/2014 13",41
"8/30/2014 14",31
"8/30/2014 15",42
"8/30/2014 16",35
"8/30/2014 17",36
"8/30/2014 18",44
"8/30/2014 19",11
"8/30/2014 2",2
"8/30/2014 20",16
"8/30/2014 21",14
"8/30/2014 22",7
"8/30/2014 23",6
"8/30/2014 5",1
"8/30/2014 6",2
"8/30/2014 7",9
"8/30/2014 8",13
"8/30/2014 9",36
"8/30/2015 0",2
"8/30/2015 10",40
"8/30/2015 11",28
"8/30/2015 12",30
"8/30/2015 13",34
"8/30/2015 14",22
"8/30/2015 15",44
"8/30/2015 16",19
"8/30/2015 17",19
"8/30/2015 18",14
"8/30/2015 19",14
"8/30/2015 2",3
"8/30/2015 20",12
"8/30/2015 21",4
"8/30/2015 22",4
"8/30/2015 23",2
"8/30/2015 3",1
"8/30/2015 4",3
"8/30/2015 6",1
"8/30/2015 7",4
"8/30/2015 8",10
"8/30/2015 9",21
"8/31/2013 0",6
"8/31/2013 1",4
"8/31/2013 10",35
"8/31/2013 11",76
"8/31/2013 12",69
"8/31/2013 13",77
"8/31/2013 14",80
"8/31/2013 15",51
"8/31/2013 16",66
"8/31/2013 17",39
"8/31/2013 18",47
"8/31/2013 19",14
"8/31/2013 2",4
"8/31/2013 20",12
"8/31/2013 21",15
"8/31/2013 22",4
"8/31/2013 23",3
"8/31/2013 3",2
"8/31/2013 6",1
"8/31/2013 7",1
"8/31/2013 8",13
"8/31/2013 9",21
"8/31/2014 0",1
"8/31/2014 1",2
"8/31/2014 10",30
"8/31/2014 11",44
"8/31/2014 12",60
"8/31/2014 13",20
"8/31/2014 14",34
"8/31/2014 15",39
"8/31/2014 16",47
"8/31/2014 17",54
"8/31/2014 18",40
"8/31/2014 19",20
"8/31/2014 20",9
"8/31/2014 21",13
"8/31/2014 22",3
"8/31/2014 3",2
"8/31/2014 4",2
"8/31/2014 5",3
"8/31/2014 6",5
"8/31/2014 7",4
"8/31/2014 8",14
"8/31/2014 9",27
"8/31/2015 0",4
"8/31/2015 1",1
"8/31/2015 10",37
"8/31/2015 11",34
"8/31/2015 12",44
"8/31/2015 13",51
"8/31/2015 14",27
"8/31/2015 15",47
"8/31/2015 16",129
"8/31/2015 17",194
"8/31/2015 18",123
"8/31/2015 19",72
"8/31/2015 20",35
"8/31/2015 21",13
"8/31/2015 22",2
"8/31/2015 23",7
"8/31/2015 3",1
"8/31/2015 4",1
"8/31/2015 5",4
"8/31/2015 6",41
"8/31/2015 7",124
"8/31/2015 8",227
"8/31/2015 9",151
"8/4/2014 1",1
"8/4/2014 10",34
"8/4/2014 11",28
"8/4/2014 12",47
"8/4/2014 13",27
"8/4/2014 14",31
"8/4/2014 15",47
"8/4/2014 16",92
"8/4/2014 17",171
"8/4/2014 18",128
"8/4/2014 19",54
"8/4/2014 20",34
"8/4/2014 21",15
"8/4/2014 22",7
"8/4/2014 23",10
"8/4/2014 4",1
"8/4/2014 5",4
"8/4/2014 6",20
"8/4/2014 7",114
"8/4/2014 8",173
"8/4/2014 9",131
"8/4/2015 0",4
"8/4/2015 1",7
"8/4/2015 10",45
"8/4/2015 11",56
"8/4/2015 12",41
"8/4/2015 13",48
"8/4/2015 14",26
"8/4/2015 15",53
"8/4/2015 16",129
"8/4/2015 17",185
"8/4/2015 18",113
"8/4/2015 19",66
"8/4/2015 2",3
"8/4/2015 20",29
"8/4/2015 21",19
"8/4/2015 22",14
"8/4/2015 23",6
"8/4/2015 3",1
"8/4/2015 4",4
"8/4/2015 5",6
"8/4/2015 6",40
"8/4/2015 7",108
"8/4/2015 8",226
"8/4/2015 9",131
"8/5/2014 0",5
"8/5/2014 1",1
"8/5/2014 10",64
"8/5/2014 11",45
"8/5/2014 12",63
"8/5/2014 13",40
"8/5/2014 14",32
"8/5/2014 15",58
"8/5/2014 16",88
"8/5/2014 17",162
"8/5/2014 18",141
"8/5/2014 19",89
"8/5/2014 20",37
"8/5/2014 21",18
"8/5/2014 22",11
"8/5/2014 23",15
"8/5/2014 4",1
"8/5/2014 5",7
"8/5/2014 6",34
"8/5/2014 7",104
"8/5/2014 8",182
"8/5/2014 9",116
"8/5/2015 10",50
"8/5/2015 11",55
"8/5/2015 12",49
"8/5/2015 13",39
"8/5/2015 14",34
"8/5/2015 15",45
"8/5/2015 16",114
"8/5/2015 17",207
"8/5/2015 18",120
"8/5/2015 19",53
"8/5/2015 2",1
"8/5/2015 20",41
"8/5/2015 21",15
"8/5/2015 22",12
"8/5/2015 23",6
"8/5/2015 3",1
"8/5/2015 5",12
"8/5/2015 6",40
"8/5/2015 7",111
"8/5/2015 8",196
"8/5/2015 9",140
"8/6/2014 0",1
"8/6/2014 1",1
"8/6/2014 10",43
"8/6/2014 11",36
"8/6/2014 12",47
"8/6/2014 13",49
"8/6/2014 14",29
"8/6/2014 15",48
"8/6/2014 16",102
"8/6/2014 17",158
"8/6/2014 18",139
"8/6/2014 19",64
"8/6/2014 2",1
"8/6/2014 20",37
"8/6/2014 21",14
"8/6/2014 22",10
"8/6/2014 23",20
"8/6/2014 4",2
"8/6/2014 5",7
"8/6/2014 6",29
"8/6/2014 7",107
"8/6/2014 8",186
"8/6/2014 9",124
"8/6/2015 0",5
"8/6/2015 1",1
"8/6/2015 10",49
"8/6/2015 11",43
"8/6/2015 12",48
"8/6/2015 13",48
"8/6/2015 14",26
"8/6/2015 15",57
"8/6/2015 16",122
"8/6/2015 17",154
"8/6/2015 18",127
"8/6/2015 19",63
"8/6/2015 2",1
"8/6/2015 20",29
"8/6/2015 21",23
"8/6/2015 22",7
"8/6/2015 23",5
"8/6/2015 3",1
"8/6/2015 4",1
"8/6/2015 5",10
"8/6/2015 6",39
"8/6/2015 7",107
"8/6/2015 8",193
"8/6/2015 9",140
"8/7/2014 0",5
"8/7/2014 1",2
"8/7/2014 10",63
"8/7/2014 11",49
"8/7/2014 12",57
"8/7/2014 13",55
"8/7/2014 14",43
"8/7/2014 15",54
"8/7/2014 16",76
"8/7/2014 17",178
"8/7/2014 18",109
"8/7/2014 19",56
"8/7/2014 2",1
"8/7/2014 20",40
"8/7/2014 21",19
"8/7/2014 22",13
"8/7/2014 23",9
"8/7/2014 4",1
"8/7/2014 5",6
"8/7/2014 6",34
"8/7/2014 7",96
"8/7/2014 8",159
"8/7/2014 9",131
"8/7/2015 0",5
"8/7/2015 1",1
"8/7/2015 10",64
"8/7/2015 11",47
"8/7/2015 12",63
"8/7/2015 13",42
"8/7/2015 14",46
"8/7/2015 15",69
"8/7/2015 16",117
"8/7/2015 17",147
"8/7/2015 18",95
"8/7/2015 19",51
"8/7/2015 20",12
"8/7/2015 21",10
"8/7/2015 22",17
"8/7/2015 23",6
"8/7/2015 3",1
"8/7/2015 4",3
"8/7/2015 5",7
"8/7/2015 6",27
"8/7/2015 7",83
"8/7/2015 8",175
"8/7/2015 9",109
"8/8/2014 0",3
"8/8/2014 1",3
"8/8/2014 10",62
"8/8/2014 11",51
"8/8/2014 12",45
"8/8/2014 13",58
"8/8/2014 14",50
"8/8/2014 15",63
"8/8/2014 16",100
"8/8/2014 17",136
"8/8/2014 18",99
"8/8/2014 19",51
"8/8/2014 2",2
"8/8/2014 20",29
"8/8/2014 21",13
"8/8/2014 22",9
"8/8/2014 23",10
"8/8/2014 4",1
"8/8/2014 5",4
"8/8/2014 6",33
"8/8/2014 7",81
"8/8/2014 8",150
"8/8/2014 9",117
"8/8/2015 0",6
"8/8/2015 1",3
"8/8/2015 10",48
"8/8/2015 11",39
"8/8/2015 12",29
"8/8/2015 13",34
"8/8/2015 14",50
"8/8/2015 15",24
"8/8/2015 16",31
"8/8/2015 17",35
"8/8/2015 18",23
"8/8/2015 19",19
"8/8/2015 2",6
"8/8/2015 20",20
"8/8/2015 21",6
"8/8/2015 22",11
"8/8/2015 23",3
"8/8/2015 3",1
"8/8/2015 5",1
"8/8/2015 6",4
"8/8/2015 7",9
"8/8/2015 8",15
"8/8/2015 9",15
"8/9/2014 0",6
"8/9/2014 1",1
"8/9/2014 10",35
"8/9/2014 11",36
"8/9/2014 12",25
"8/9/2014 13",39
"8/9/2014 14",27
"8/9/2014 15",36
"8/9/2014 16",30
"8/9/2014 17",22
"8/9/2014 18",28
"8/9/2014 19",18
"8/9/2014 2",5
"8/9/2014 20",17
"8/9/2014 21",10
"8/9/2014 22",8
"8/9/2014 23",4
"8/9/2014 6",1
"8/9/2014 7",7
"8/9/2014 8",8
"8/9/2014 9",13
"8/9/2015 0",1
"8/9/2015 1",2
"8/9/2015 10",22
"8/9/2015 11",25
"8/9/2015 12",24
"8/9/2015 13",43
"8/9/2015 14",26
"8/9/2015 15",37
"8/9/2015 16",28
"8/9/2015 17",23
"8/9/2015 18",17
"8/9/2015 19",24
"8/9/2015 20",12
"8/9/2015 21",12
"8/9/2015 22",5
"8/9/2015 23",5
"8/9/2015 5",1
"8/9/2015 6",2
"8/9/2015 7",6
"8/9/2015 8",19
"8/9/2015 9",27
"9/1/2013 0",10
"9/1/2013 1",2
"9/1/2013 10",46
"9/1/2013 11",76
"9/1/2013 12",76
"9/1/2013 13",75
"9/1/2013 14",59
"9/1/2013 15",80
"9/1/2013 16",64
"9/1/2013 17",35
"9/1/2013 18",56
"9/1/2013 19",21
"9/1/2013 2",6
"9/1/2013 20",10
"9/1/2013 21",11
"9/1/2013 22",23
"9/1/2013 23",5
"9/1/2013 4",1
"9/1/2013 5",2
"9/1/2013 6",1
"9/1/2013 7",4
"9/1/2013 8",19
"9/1/2013 9",24
"9/1/2014 0",3
"9/1/2014 10",30
"9/1/2014 11",21
"9/1/2014 12",55
"9/1/2014 13",45
"9/1/2014 14",49
"9/1/2014 15",28
"9/1/2014 16",23
"9/1/2014 17",25
"9/1/2014 18",7
"9/1/2014 19",19
"9/1/2014 20",12
"9/1/2014 21",9
"9/1/2014 22",4
"9/1/2014 3",1
"9/1/2014 4",2
"9/1/2014 5",1
"9/1/2014 6",1
"9/1/2014 7",4
"9/1/2014 8",13
"9/1/2014 9",16
"9/10/2013 0",2
"9/10/2013 1",1
"9/10/2013 10",33
"9/10/2013 11",38
"9/10/2013 12",71
"9/10/2013 13",63
"9/10/2013 14",47
"9/10/2013 15",49
"9/10/2013 16",60
"9/10/2013 17",110
"9/10/2013 18",73
"9/10/2013 19",54
"9/10/2013 2",1
"9/10/2013 20",18
"9/10/2013 21",23
"9/10/2013 22",4
"9/10/2013 23",7
"9/10/2013 4",2
"9/10/2013 5",2
"9/10/2013 6",17
"9/10/2013 7",63
"9/10/2013 8",82
"9/10/2013 9",72
"9/10/2014 0",1
"9/10/2014 1",1
"9/10/2014 10",63
"9/10/2014 11",48
"9/10/2014 12",52
"9/10/2014 13",42
"9/10/2014 14",29
"9/10/2014 15",52
"9/10/2014 16",112
"9/10/2014 17",185
"9/10/2014 18",147
"9/10/2014 19",59
"9/10/2014 2",1
"9/10/2014 20",48
"9/10/2014 21",22
"9/10/2014 22",13
"9/10/2014 23",2
"9/10/2014 4",2
"9/10/2014 5",7
"9/10/2014 6",33
"9/10/2014 7",95
"9/10/2014 8",203
"9/10/2014 9",134
"9/11/2013 0",1
"9/11/2013 10",40
"9/11/2013 11",45
"9/11/2013 12",59
"9/11/2013 13",54
"9/11/2013 14",51
"9/11/2013 15",51
"9/11/2013 16",54
"9/11/2013 17",100
"9/11/2013 18",75
"9/11/2013 19",49
"9/11/2013 20",37
"9/11/2013 21",29
"9/11/2013 22",18
"9/11/2013 23",6
"9/11/2013 4",2
"9/11/2013 6",19
"9/11/2013 7",39
"9/11/2013 8",86
"9/11/2013 9",65
"9/11/2014 0",1
"9/11/2014 10",56
"9/11/2014 11",68
"9/11/2014 12",60
"9/11/2014 13",58
"9/11/2014 14",64
"9/11/2014 15",77
"9/11/2014 16",122
"9/11/2014 17",171
"9/11/2014 18",114
"9/11/2014 19",58
"9/11/2014 2",1
"9/11/2014 20",21
"9/11/2014 21",19
"9/11/2014 22",14
"9/11/2014 23",15
"9/11/2014 4",2
"9/11/2014 5",6
"9/11/2014 6",36
"9/11/2014 7",109
"9/11/2014 8",200
"9/11/2014 9",109
"9/12/2013 0",4
"9/12/2013 1",1
"9/12/2013 10",47
"9/12/2013 11",52
"9/12/2013 12",84
"9/12/2013 13",44
"9/12/2013 14",42
"9/12/2013 15",59
"9/12/2013 16",69
"9/12/2013 17",113
"9/12/2013 18",73
"9/12/2013 19",43
"9/12/2013 20",32
"9/12/2013 21",24
"9/12/2013 22",9
"9/12/2013 23",6
"9/12/2013 3",1
"9/12/2013 4",1
"9/12/2013 6",15
"9/12/2013 7",56
"9/12/2013 8",84
"9/12/2013 9",83
"9/12/2014 0",1
"9/12/2014 1",2
"9/12/2014 10",60
"9/12/2014 11",61
"9/12/2014 12",60
"9/12/2014 13",68
"9/12/2014 14",54
"9/12/2014 15",74
"9/12/2014 16",112
"9/12/2014 17",176
"9/12/2014 18",104
"9/12/2014 19",53
"9/12/2014 2",3
"9/12/2014 20",19
"9/12/2014 21",13
"9/12/2014 22",16
"9/12/2014 23",10
"9/12/2014 4",2
"9/12/2014 5",5
"9/12/2014 6",34
"9/12/2014 7",104
"9/12/2014 8",148
"9/12/2014 9",129
"9/13/2013 0",3
"9/13/2013 10",54
"9/13/2013 11",59
"9/13/2013 12",88
"9/13/2013 13",78
"9/13/2013 14",59
"9/13/2013 15",47
"9/13/2013 16",66
"9/13/2013 17",100
"9/13/2013 18",82
"9/13/2013 19",51
"9/13/2013 2",4
"9/13/2013 20",31
"9/13/2013 21",26
"9/13/2013 22",11
"9/13/2013 23",8
"9/13/2013 3",1
"9/13/2013 4",1
"9/13/2013 5",2
"9/13/2013 6",21
"9/13/2013 7",41
"9/13/2013 8",72
"9/13/2013 9",76
"9/13/2014 0",1
"9/13/2014 1",2
"9/13/2014 10",38
"9/13/2014 11",38
"9/13/2014 12",36
"9/13/2014 13",46
"9/13/2014 14",45
"9/13/2014 15",47
"9/13/2014 16",33
"9/13/2014 17",49
"9/13/2014 18",39
"9/13/2014 19",34
"9/13/2014 20",27
"9/13/2014 21",22
"9/13/2014 22",17
"9/13/2014 23",7
"9/13/2014 3",4
"9/13/2014 4",8
"9/13/2014 5",9
"9/13/2014 6",3
"9/13/2014 7",13
"9/13/2014 8",15
"9/13/2014 9",23
"9/14/2013 0",8
"9/14/2013 1",9
"9/14/2013 10",27
"9/14/2013 11",58
"9/14/2013 12",92
"9/14/2013 13",65
"9/14/2013 14",79
"9/14/2013 15",60
"9/14/2013 16",63
"9/14/2013 17",58
"9/14/2013 18",52
"9/14/2013 19",23
"9/14/2013 2",1
"9/14/2013 20",15
"9/14/2013 21",19
"9/14/2013 22",9
"9/14/2013 23",9
"9/14/2013 3",2
"9/14/2013 6",1
"9/14/2013 7",5
"9/14/2013 8",18
"9/14/2013 9",29
"9/14/2014 0",9
"9/14/2014 1",3
"9/14/2014 10",34
"9/14/2014 11",48
"9/14/2014 12",26
"9/14/2014 13",28
"9/14/2014 14",38
"9/14/2014 15",50
"9/14/2014 16",41
"9/14/2014 17",40
"9/14/2014 18",22
"9/14/2014 19",10
"9/14/2014 2",4
"9/14/2014 20",6
"9/14/2014 21",13
"9/14/2014 22",5
"9/14/2014 23",4
"9/14/2014 3",1
"9/14/2014 5",2
"9/14/2014 6",4
"9/14/2014 7",6
"9/14/2014 8",12
"9/14/2014 9",29
"9/15/2013 0",6
"9/15/2013 1",3
"9/15/2013 10",54
"9/15/2013 11",44
"9/15/2013 12",68
"9/15/2013 13",69
"9/15/2013 14",59
"9/15/2013 15",66
"9/15/2013 16",63
"9/15/2013 17",51
"9/15/2013 18",21
"9/15/2013 19",37
"9/15/2013 2",1
"9/15/2013 20",13
"9/15/2013 21",10
"9/15/2013 22",6
"9/15/2013 23",1
"9/15/2013 3",1
"9/15/2013 4",2
"9/15/2013 5",1
"9/15/2013 6",4
"9/15/2013 7",6
"9/15/2013 8",14
"9/15/2013 9",24
"9/15/2014 0",2
"9/15/2014 10",49
"9/15/2014 11",65
"9/15/2014 12",62
"9/15/2014 13",65
"9/15/2014 14",39
"9/15/2014 15",60
"9/15/2014 16",147
"9/15/2014 17",226
"9/15/2014 18",145
"9/15/2014 19",59
"9/15/2014 2",2
"9/15/2014 20",45
"9/15/2014 21",17
"9/15/2014 22",14
"9/15/2014 23",1
"9/15/2014 4",3
"9/15/2014 5",8
"9/15/2014 6",42
"9/15/2014 7",97
"9/15/2014 8",214
"9/15/2014 9",154
"9/16/2013 10",29
"9/16/2013 11",57
"9/16/2013 12",71
"9/16/2013 13",51
"9/16/2013 14",54
"9/16/2013 15",50
"9/16/2013 16",70
"9/16/2013 17",108
"9/16/2013 18",78
"9/16/2013 19",56
"9/16/2013 20",21
"9/16/2013 21",17
"9/16/2013 22",16
"9/16/2013 23",8
"9/16/2013 5",2
"9/16/2013 6",21
"9/16/2013 7",50
"9/16/2013 8",84
"9/16/2013 9",71
"9/16/2014 0",5
"9/16/2014 1",1
"9/16/2014 10",43
"9/16/2014 11",53
"9/16/2014 12",62
"9/16/2014 13",51
"9/16/2014 14",31
"9/16/2014 15",55
"9/16/2014 16",120
"9/16/2014 17",199
"9/16/2014 18",154
"9/16/2014 19",61
"9/16/2014 2",1
"9/16/2014 20",31
"9/16/2014 21",22
"9/16/2014 22",9
"9/16/2014 23",7
"9/16/2014 4",1
"9/16/2014 5",10
"9/16/2014 6",41
"9/16/2014 7",132
"9/16/2014 8",216
"9/16/2014 9",133
"9/17/2013 0",4
"9/17/2013 10",27
"9/17/2013 11",55
"9/17/2013 12",77
"9/17/2013 13",66
"9/17/2013 14",60
"9/17/2013 15",55
"9/17/2013 16",87
"9/17/2013 17",136
"9/17/2013 18",80
"9/17/2013 19",70
"9/17/2013 20",38
"9/17/2013 21",13
"9/17/2013 22",17
"9/17/2013 23",11
"9/17/2013 4",1
"9/17/2013 5",2
"9/17/2013 6",23
"9/17/2013 7",52
"9/17/2013 8",117
"9/17/2013 9",82
"9/17/2014 0",11
"9/17/2014 10",56
"9/17/2014 11",49
"9/17/2014 12",53
"9/17/2014 13",55
"9/17/2014 14",36
"9/17/2014 15",60
"9/17/2014 16",108
"9/17/2014 17",178
"9/17/2014 18",145
"9/17/2014 19",59
"9/17/2014 2",2
"9/17/2014 20",46
"9/17/2014 21",25
"9/17/2014 22",4
"9/17/2014 23",7
"9/17/2014 4",1
"9/17/2014 5",9
"9/17/2014 6",39
"9/17/2014 7",108
"9/17/2014 8",230
"9/17/2014 9",148
"9/18/2013 0",5
"9/18/2013 10",49
"9/18/2013 11",49
"9/18/2013 12",78
"9/18/2013 13",70
"9/18/2013 14",51
"9/18/2013 15",66
"9/18/2013 16",85
"9/18/2013 17",131
"9/18/2013 18",88
"9/18/2013 19",55
"9/18/2013 2",1
"9/18/2013 20",46
"9/18/2013 21",28
"9/18/2013 22",21
"9/18/2013 23",3
"9/18/2013 4",2
"9/18/2013 5",4
"9/18/2013 6",22
"9/18/2013 7",59
"9/18/2013 8",100
"9/18/2013 9",97
"9/18/2014 0",4
"9/18/2014 10",51
"9/18/2014 11",39
"9/18/2014 12",55
"9/18/2014 13",50
"9/18/2014 14",41
"9/18/2014 15",51
"9/18/2014 16",112
"9/18/2014 17",158
"9/18/2014 18",105
"9/18/2014 19",51
"9/18/2014 2",1
"9/18/2014 20",32
"9/18/2014 21",21
"9/18/2014 22",10
"9/18/2014 23",5
"9/18/2014 5",5
"9/18/2014 6",16
"9/18/2014 7",69
"9/18/2014 8",180
"9/18/2014 9",130
"9/19/2013 10",48
"9/19/2013 11",50
"9/19/2013 12",93
"9/19/2013 13",70
"9/19/2013 14",66
"9/19/2013 15",53
"9/19/2013 16",81
"9/19/2013 17",128
"9/19/2013 18",75
"9/19/2013 19",44
"9/19/2013 2",1
"9/19/2013 20",20
"9/19/2013 21",14
"9/19/2013 22",16
"9/19/2013 23",10
"9/19/2013 3",1
"9/19/2013 4",2
"9/19/2013 5",2
"9/19/2013 6",19
"9/19/2013 7",53
"9/19/2013 8",110
"9/19/2013 9",88
"9/19/2014 0",4
"9/19/2014 1",1
"9/19/2014 10",60
"9/19/2014 11",55
"9/19/2014 12",62
"9/19/2014 13",52
"9/19/2014 14",63
"9/19/2014 15",42
"9/19/2014 16",115
"9/19/2014 17",139
"9/19/2014 18",92
"9/19/2014 19",46
"9/19/2014 2",1
"9/19/2014 20",19
"9/19/2014 21",13
"9/19/2014 22",12
"9/19/2014 23",8
"9/19/2014 3",2
"9/19/2014 4",1
"9/19/2014 5",7
"9/19/2014 6",35
"9/19/2014 7",104
"9/19/2014 8",177
"9/19/2014 9",135
"9/2/2013 0",24
"9/2/2013 1",4
"9/2/2013 10",32
"9/2/2013 11",49
"9/2/2013 12",72
"9/2/2013 13",65
"9/2/2013 14",77
"9/2/2013 15",63
"9/2/2013 16",46
"9/2/2013 17",33
"9/2/2013 18",37
"9/2/2013 19",34
"9/2/2013 2",7
"9/2/2013 20",29
"9/2/2013 21",16
"9/2/2013 22",11
"9/2/2013 23",6
"9/2/2013 3",12
"9/2/2013 4",9
"9/2/2013 6",1
"9/2/2013 7",4
"9/2/2013 8",9
"9/2/2013 9",21
"9/2/2014 1",1
"9/2/2014 10",53
"9/2/2014 11",39
"9/2/2014 12",50
"9/2/2014 13",43
"9/2/2014 14",43
"9/2/2014 15",51
"9/2/2014 16",111
"9/2/2014 17",198
"9/2/2014 18",141
"9/2/2014 19",52
"9/2/2014 20",24
"9/2/2014 21",12
"9/2/2014 22",9
"9/2/2014 23",9
"9/2/2014 4",2
"9/2/2014 5",4
"9/2/2014 6",31
"9/2/2014 7",113
"9/2/2014 8",181
"9/2/2014 9",152
"9/20/2013 0",7
"9/20/2013 1",1
"9/20/2013 10",47
"9/20/2013 11",58
"9/20/2013 12",77
